id,qual,q1,q2i,q3i
613f740ba5b73038054a61d3,3,3,1,1
613f740ba5b73038054a61d4,1,1,1,1
613f740ba5b73038054a61d5,1,1,1,1
613f740ba5b73038054a61d6,3,3,1,1
613f740ba5b73038054a61d7,3,3,1,1
613f740ba5b73038054a61d8,3,3,1,1
613f740ba5b73038054a61d9,1,1,1,1
613f740ba5b73038054a61da,3,3,1,1
613f740ba5b73038054a61db,1,1,1,1
613f740ba5b73038054a61dc,3,3,1,1
613f740ba5b73038054a61dd,1,1,1,1
613f740ba5b73038054a61de,3,3,1,1
613f740ba5b73038054a61df,3,3,1,1
613f740ba5b73038054a61e0,3,3,1,1
613f740ba5b73038054a61e1,3,3,1,1
613f740ba5b73038054a61e2,3,3,1,1
613f740ba5b73038054a61e3,3,3,1,1
613f740ba5b73038054a61e4,3,3,1,1
613f740ba5b73038054a61e5,5,3,0,0
613f740ba5b73038054a61e6,3,3,1,1
613f740ba5b73038054a61e7,4,3,0,1
613f740ba5b73038054a61e8,2,2,1,1
613f740ba5b73038054a61ea,5,3,0,0
613f740ba5b73038054a61eb,1,1,1,1
613f740ba5b73038054a61ec,1,1,1,1
613f740ba5b73038054a61ed,5,3,0,0
613f740ba5b73038054a61ee,5,3,0,0
613f740ba5b73038054a61ef,3,3,1,1
613f740ba5b73038054a61f4,5,3,0,0
613f740ba5b73038054a61f5,3,3,1,1
613f740ba5b73038054a61f6,3,3,1,1
613f740ba5b73038054a61f7,1,1,1,1
613f740ba5b73038054a61f8,3,3,1,1
613f740ba5b73038054a61f9,1,1,1,1
613f740ba5b73038054a61fa,1,1,1,1
613f740ba5b73038054a61fb,1,1,1,1
613f740ba5b73038054a61fc,3,3,1,1
613f740ba5b73038054a61fe,3,3,1,1
613f740ba5b73038054a61ff,3,3,1,1
613f740ba5b73038054a6200,1,1,1,1
613f740ba5b73038054a6204,3,3,1,1
613f740ba5b73038054a6205,5,3,0,0
613f740ba5b73038054a6206,2,2,1,1
613f740ba5b73038054a6207,3,3,1,1
613f740ba5b73038054a6208,3,3,1,1
613f740ba5b73038054a6209,1,1,1,1
613f740ba5b73038054a620a,3,3,1,1
613f740ba5b73038054a620b,1,1,1,1
613f740ba5b73038054a620c,3,3,1,1
613f740ba5b73038054a620d,4,3,0,1
613f740ba5b73038054a620e,5,3,0,0
613f740ba5b73038054a620f,1,1,1,1
613f740ba5b73038054a6210,3,3,1,1
613f740ba5b73038054a6212,5,3,0,0
613f740ba5b73038054a6213,3,3,1,1
613f740ba5b73038054a6214,3,3,1,1
613f740ba5b73038054a6215,3,3,1,1
613f740ba5b73038054a6216,3,3,1,1
613f740ba5b73038054a6217,3,3,1,1
613f740ba5b73038054a621a,1,1,1,1
613f740ba5b73038054a621b,5,3,0,0
613f740ba5b73038054a621c,5,3,0,0
613f740ba5b73038054a621e,3,3,1,1
613f740ba5b73038054a621f,1,1,1,1
613f740ba5b73038054a6220,3,3,1,1
613f740ba5b73038054a6221,2,2,1,1
613f740ba5b73038054a6222,0,0,1,1
613f740ba5b73038054a6223,5,3,0,0
613f740ba5b73038054a6224,3,3,1,1
613f740ba5b73038054a6225,3,3,1,1
613f740ba5b73038054a6227,3,3,1,1
613f740ba5b73038054a6228,2,2,1,1
613f740ba5b73038054a6229,2,2,1,1
613f740ba5b73038054a622a,3,3,1,1
613f7415a5b73038054a622c,3,3,1,1
613f7415a5b73038054a622d,5,3,0,0
613f7415a5b73038054a622e,1,1,1,1
613f7415a5b73038054a622f,1,1,1,1
613f7415a5b73038054a6230,3,3,1,1
613f7415a5b73038054a6231,1,1,1,1
613f7415a5b73038054a6232,3,3,1,1
613f7415a5b73038054a6234,1,1,1,1
613f7415a5b73038054a6235,1,1,1,1
613f7415a5b73038054a6236,2,2,1,1
613f7415a5b73038054a6237,3,3,1,1
613f7415a5b73038054a6238,3,3,1,1
613f7415a5b73038054a6239,3,3,1,1
613f7415a5b73038054a623a,1,1,1,1
613f7415a5b73038054a623b,3,3,1,1
613f7415a5b73038054a623c,2,2,1,1
613f7415a5b73038054a623d,3,3,1,1
613f7415a5b73038054a623e,1,1,1,1
613f7415a5b73038054a623f,3,3,1,1
613f7415a5b73038054a6241,1,1,1,1
613f7415a5b73038054a6242,3,3,1,1
613f7415a5b73038054a6243,3,3,1,1
613f7415a5b73038054a6244,3,3,1,1
613f7415a5b73038054a6245,1,1,1,1
613f7415a5b73038054a6246,2,2,1,1
613f7415a5b73038054a6247,1,1,1,1
613f7415a5b73038054a6248,2,2,1,1
613f7415a5b73038054a624c,1,1,1,1
613f7415a5b73038054a624d,5,3,0,0
613f7415a5b73038054a624e,1,1,1,1
613f7415a5b73038054a624f,3,3,1,1
613f7415a5b73038054a6250,3,3,1,1
613f7415a5b73038054a6251,3,3,1,1
613f7415a5b73038054a6252,3,3,1,1
613f7415a5b73038054a6253,1,1,1,1
613f7415a5b73038054a6254,1,1,1,1
613f7415a5b73038054a6255,5,3,0,0
613f7415a5b73038054a6256,3,3,1,1
613f7415a5b73038054a6257,1,1,1,1
613f7415a5b73038054a6258,3,3,1,1
613f7415a5b73038054a6259,4,3,0,1
613f7415a5b73038054a625a,3,3,1,1
613f7415a5b73038054a625b,1,1,1,1
613f7415a5b73038054a6261,3,3,1,1
613f7415a5b73038054a6262,3,3,1,1
613f7415a5b73038054a6263,1,1,1,1
613f7415a5b73038054a6264,3,3,1,1
613f7415a5b73038054a6265,5,3,0,0
613f7415a5b73038054a6266,2,2,1,1
613f7415a5b73038054a6267,5,3,0,0
613f7415a5b73038054a6268,2,2,1,1
613f7415a5b73038054a6269,3,3,1,1
613f7415a5b73038054a626a,1,1,1,1
613f7415a5b73038054a626b,3,3,1,1
613f7415a5b73038054a626c,1,1,1,1
613f7415a5b73038054a626d,3,3,1,1
613f7415a5b73038054a626e,3,3,1,1
613f7415a5b73038054a626f,3,3,1,1
613f7415a5b73038054a6270,3,3,1,1
613f7415a5b73038054a6271,5,3,0,0
613f7415a5b73038054a6272,3,3,1,1
613f7415a5b73038054a6273,1,1,1,1
613f7415a5b73038054a6274,5,3,0,0
613f7415a5b73038054a6275,1,1,1,1
613f7415a5b73038054a6276,1,1,1,1
613f7415a5b73038054a6277,1,1,1,1
613f7415a5b73038054a6278,3,3,1,1
613f7415a5b73038054a6279,1,1,1,1
613f7415a5b73038054a627a,3,3,1,1
613f7415a5b73038054a627b,1,1,1,1
613f7415a5b73038054a627c,1,1,1,1
613f7415a5b73038054a627d,1,1,1,1
613f7415a5b73038054a627f,3,3,1,1
613f7415a5b73038054a6280,3,3,1,1
613f7415a5b73038054a6281,5,3,0,0
613f7415a5b73038054a6282,1,1,1,1
613f7415a5b73038054a6283,4,3,0,1
613f7415a5b73038054a6284,3,3,1,1
613f7415a5b73038054a6285,4,3,0,1
613f7415a5b73038054a6286,3,3,1,1
613f7415a5b73038054a6287,1,1,1,1
613f7415a5b73038054a6288,3,3,1,1
613f7415a5b73038054a6289,3,3,1,1
613f7415a5b73038054a628a,2,2,1,1
613f7415a5b73038054a628b,1,1,1,1
613f7415a5b73038054a628d,3,3,1,1
613f7415a5b73038054a628e,3,3,1,1
613f7415a5b73038054a628f,3,3,1,1
613f7415a5b73038054a6290,3,3,1,1
613f7415a5b73038054a6291,1,1,1,1
613f7415a5b73038054a6296,2,2,1,1
613f7415a5b73038054a6297,3,3,1,1
613f7415a5b73038054a6298,3,3,1,1
613f7415a5b73038054a6299,3,3,1,1
613f7415a5b73038054a629a,1,1,1,1
613f7415a5b73038054a629b,3,3,1,1
613f7415a5b73038054a629c,2,2,1,1
613f7415a5b73038054a629d,1,1,1,1
613f7415a5b73038054a629e,1,1,1,1
613f7415a5b73038054a629f,3,3,1,1
613f7415a5b73038054a62a0,3,3,1,1
613f7415a5b73038054a62a1,2,2,1,1
613f7415a5b73038054a62a3,3,3,1,1
613f7415a5b73038054a62a4,3,3,1,1
613f7415a5b73038054a62a5,3,3,1,1
613f7415a5b73038054a62a6,5,3,0,0
613f7415a5b73038054a62a7,3,3,1,1
613f7415a5b73038054a62a8,3,3,1,1
613f7415a5b73038054a62a9,1,1,1,1
613f7415a5b73038054a62aa,1,1,1,1
613f7415a5b73038054a62ab,3,3,1,1
613f7415a5b73038054a62ad,3,3,1,1
613f7415a5b73038054a62ae,3,3,1,1
613f7415a5b73038054a62af,3,3,1,1
613f7415a5b73038054a62b0,3,3,1,1
613f7415a5b73038054a62b1,3,3,1,1
613f7415a5b73038054a62b2,2,2,1,1
613f7415a5b73038054a62b4,2,2,1,1
613f7415a5b73038054a62b7,1,1,1,1
613f7415a5b73038054a62b8,3,3,1,1
613f7415a5b73038054a62b9,3,3,1,1
613f7415a5b73038054a62ba,3,3,1,1
613f7415a5b73038054a62bb,3,3,1,1
613f7415a5b73038054a62bc,1,1,1,1
613f7415a5b73038054a62bd,3,3,1,1
613f7415a5b73038054a62be,3,3,1,1
613f7415a5b73038054a62bf,1,1,1,1
613f7415a5b73038054a62c0,3,3,1,1
613f7415a5b73038054a62c1,1,1,1,1
613f7415a5b73038054a62c2,2,2,1,1
613f7415a5b73038054a62c3,1,1,1,1
613f7415a5b73038054a62c4,3,3,1,1
613f7415a5b73038054a62c7,3,3,1,1
613f7421a5b73038054a62ca,1,1,1,1
613f7421a5b73038054a62cb,3,3,1,1
613f7421a5b73038054a62cc,3,3,1,1
613f7421a5b73038054a62cd,1,1,1,1
613f7421a5b73038054a62ce,1,1,1,1
613f7421a5b73038054a62cf,1,1,1,1
613f7421a5b73038054a62d0,1,1,1,1
613f7421a5b73038054a62d1,1,1,1,1
613f7421a5b73038054a62d5,3,3,1,1
613f7421a5b73038054a62d6,2,2,1,1
613f7421a5b73038054a62d7,1,1,1,1
613f7421a5b73038054a62d9,1,1,1,1
613f7421a5b73038054a62da,1,1,1,1
613f7421a5b73038054a62db,3,3,1,1
613f7421a5b73038054a62df,1,1,1,1
613f7421a5b73038054a62e0,3,3,1,1
613f7421a5b73038054a62e1,1,1,1,1
613f7421a5b73038054a62e2,3,3,1,1
613f7421a5b73038054a62e3,3,3,1,1
613f7421a5b73038054a62e4,1,1,1,1
613f7421a5b73038054a62e5,1,1,1,1
613f7421a5b73038054a62e6,3,3,1,1
613f7421a5b73038054a62e7,3,3,1,1
613f7421a5b73038054a62e8,3,3,1,1
613f7421a5b73038054a62e9,1,1,1,1
613f7421a5b73038054a62ea,1,1,1,1
613f7421a5b73038054a62eb,1,1,1,1
613f7421a5b73038054a62ec,1,1,1,1
613f7421a5b73038054a62ef,5,3,0,0
613f7421a5b73038054a62f0,2,2,1,1
613f7421a5b73038054a62f1,1,1,1,1
613f7421a5b73038054a62f2,3,3,1,1
613f7421a5b73038054a62f3,3,3,1,1
613f7421a5b73038054a62f5,1,1,1,1
613f7421a5b73038054a62f6,3,3,1,1
613f7421a5b73038054a62f7,2,2,1,1
613f7421a5b73038054a62f8,3,3,1,1
613f7421a5b73038054a62f9,3,3,1,1
613f7421a5b73038054a62fa,2,2,1,1
613f7421a5b73038054a62fb,1,1,1,1
613f7421a5b73038054a62fe,3,3,1,1
613f7421a5b73038054a62ff,3,3,1,1
613f7421a5b73038054a6302,3,3,1,1
613f7421a5b73038054a6303,1,1,1,1
613f7421a5b73038054a6304,2,2,1,1
613f7421a5b73038054a6305,1,1,1,1
613f7421a5b73038054a6306,2,2,1,1
613f7421a5b73038054a6307,3,3,1,1
613f7421a5b73038054a6308,2,2,1,1
613f7421a5b73038054a6309,2,2,1,1
613f7421a5b73038054a630a,3,3,1,1
613f7421a5b73038054a630d,3,3,1,1
613f7421a5b73038054a630e,3,3,1,1
613f7421a5b73038054a6315,1,1,1,1
613f7421a5b73038054a6316,3,3,1,1
613f7421a5b73038054a6318,1,1,1,1
613f7421a5b73038054a6319,3,3,1,1
613f7421a5b73038054a631a,1,1,1,1
613f7421a5b73038054a631b,2,2,1,1
613f7421a5b73038054a631c,1,1,1,1
613f7421a5b73038054a631d,3,3,1,1
613f7421a5b73038054a631e,1,1,1,1
613f7421a5b73038054a6321,3,3,1,1
613f7421a5b73038054a6322,2,2,1,1
613f7421a5b73038054a6323,3,3,1,1
613f7421a5b73038054a6324,3,3,1,1
613f7421a5b73038054a6325,1,1,1,1
613f7421a5b73038054a6326,1,1,1,1
613f7421a5b73038054a6328,1,1,1,1
613f7421a5b73038054a6329,1,1,1,1
613f7421a5b73038054a632a,3,3,1,1
613f7421a5b73038054a632b,3,3,1,1
613f7421a5b73038054a632c,3,3,1,1
613f7421a5b73038054a632d,3,3,1,1
613f7421a5b73038054a632e,1,1,1,1
613f7421a5b73038054a632f,2,2,1,1
613f7421a5b73038054a6330,1,1,1,1
613f7421a5b73038054a6331,3,3,1,1
613f7421a5b73038054a6332,3,3,1,1
613f7421a5b73038054a6333,3,3,1,1
613f7421a5b73038054a6337,1,1,1,1
613f7421a5b73038054a6338,1,1,1,1
613f7421a5b73038054a6339,3,3,1,1
613f7421a5b73038054a633a,2,2,1,1
613f7421a5b73038054a633b,3,3,1,1
613f7421a5b73038054a633c,1,1,1,1
613f7421a5b73038054a633d,3,3,1,1
613f7421a5b73038054a633e,2,2,1,1
613f7421a5b73038054a633f,1,1,1,1
613f7421a5b73038054a6343,3,3,1,1
613f7421a5b73038054a6344,3,3,1,1
613f7421a5b73038054a6345,3,3,1,1
613f7421a5b73038054a6346,1,1,1,1
613f7421a5b73038054a6347,1,1,1,1
613f7421a5b73038054a6348,3,3,1,1
613f7421a5b73038054a634a,1,1,1,1
613f7421a5b73038054a634b,3,3,1,1
613f7421a5b73038054a634c,3,3,1,1
613f7421a5b73038054a634d,3,3,1,1
613f7421a5b73038054a634e,4,3,0,1
613f7421a5b73038054a634f,5,3,0,0
613f7421a5b73038054a6350,3,3,1,1
613f7421a5b73038054a6351,3,3,1,1
613f7421a5b73038054a6353,1,1,1,1
613f7421a5b73038054a6354,3,3,1,1
613f7421a5b73038054a6355,3,3,1,1
613f7421a5b73038054a6357,3,3,1,1
613f7421a5b73038054a6358,1,1,1,1
613f7421a5b73038054a6359,1,1,1,1
613f7421a5b73038054a635e,3,3,1,1
613f7421a5b73038054a635f,3,3,1,1
613f7421a5b73038054a6360,3,3,1,1
613f7421a5b73038054a6361,1,1,1,1
613f7421a5b73038054a6362,1,1,1,1
613f7421a5b73038054a6363,3,3,1,1
613f7421a5b73038054a6364,1,1,1,1
613f7421a5b73038054a6365,2,2,1,1
613f7421a5b73038054a6366,1,1,1,1
613f7421a5b73038054a6367,1,1,1,1
613f7421a5b73038054a6368,1,1,1,1
613f7421a5b73038054a6369,1,1,1,1
613f7421a5b73038054a636a,3,3,1,1
613f7421a5b73038054a636b,4,3,0,1
613f7421a5b73038054a636c,3,3,1,1
613f7421a5b73038054a636d,3,3,1,1
613f7421a5b73038054a636e,1,1,1,1
613f7421a5b73038054a636f,3,3,1,1
613f7421a5b73038054a6370,3,3,1,1
613f7421a5b73038054a6371,1,1,1,1
613f7421a5b73038054a6372,3,3,1,1
613f7421a5b73038054a6373,1,1,1,1
613f7421a5b73038054a6374,3,3,1,1
613f7421a5b73038054a6375,1,1,1,1
613f7421a5b73038054a6376,3,3,1,1
613f7421a5b73038054a6377,3,3,1,1
613f7421a5b73038054a6378,3,3,1,1
613f7421a5b73038054a6379,3,3,1,1
613f7421a5b73038054a637a,3,3,1,1
613f7421a5b73038054a637b,3,3,1,1
613f7421a5b73038054a637c,2,2,1,1
613f7421a5b73038054a637d,3,3,1,1
613f7421a5b73038054a637e,3,3,1,1
613f7421a5b73038054a637f,3,3,1,1
613f7421a5b73038054a6380,2,2,1,1
613f7421a5b73038054a6381,3,3,1,1
613f7421a5b73038054a6382,1,1,1,1
613f7421a5b73038054a6383,3,3,1,1
613f7421a5b73038054a6384,5,3,0,0
613f7421a5b73038054a6385,2,2,1,1
613f7421a5b73038054a6386,5,3,0,0
613f7421a5b73038054a6387,1,1,1,1
613f7421a5b73038054a6388,3,3,1,1
613f7421a5b73038054a6389,3,3,1,1
613f7421a5b73038054a638a,5,3,0,0
613f7421a5b73038054a638b,2,2,1,1
613f7421a5b73038054a638c,1,1,1,1
613f7421a5b73038054a638d,3,3,1,1
613f7421a5b73038054a638e,3,3,1,1
613f7421a5b73038054a638f,5,3,0,0
613f7421a5b73038054a6390,1,1,1,1
613f7421a5b73038054a6391,1,1,1,1
613f7421a5b73038054a6392,3,3,1,1
613f7421a5b73038054a6393,5,3,0,0
613f7421a5b73038054a6394,1,1,1,1
613f7421a5b73038054a6395,1,1,1,1
613f7421a5b73038054a6396,1,1,1,1
613f7421a5b73038054a6397,3,3,1,1
613f7421a5b73038054a6398,2,2,1,1
613f7421a5b73038054a6399,1,1,1,1
613f7421a5b73038054a639a,1,1,1,1
613f7421a5b73038054a639b,3,3,1,1
613f7421a5b73038054a639c,3,2,0,1
613f7421a5b73038054a639d,1,1,1,1
613f7421a5b73038054a639e,3,3,1,1
613f7421a5b73038054a639f,5,3,0,0
613f7421a5b73038054a63a0,5,3,0,0
613f7421a5b73038054a63a1,3,3,1,1
613f7421a5b73038054a63a2,3,3,1,1
613f7421a5b73038054a63a3,1,1,1,1
613f7421a5b73038054a63a4,3,3,1,1
613f7421a5b73038054a63a5,2,2,1,1
613f7421a5b73038054a63a6,1,1,1,1
613f7421a5b73038054a63a7,4,3,0,1
613f7421a5b73038054a63a8,1,1,1,1
613f7421a5b73038054a63a9,1,1,1,1
613f7421a5b73038054a63aa,3,3,1,1
613f7421a5b73038054a63ab,1,1,1,1
613f7421a5b73038054a63ac,3,3,1,1
613f7421a5b73038054a63ad,3,3,1,1
613f7421a5b73038054a63ae,1,1,1,1
613f7421a5b73038054a63af,1,1,1,1
613f7421a5b73038054a63b0,3,3,1,1
613f7421a5b73038054a63b1,3,3,1,1
613f7421a5b73038054a63b2,3,3,1,1
613f7421a5b73038054a63b3,3,3,1,1
613f7421a5b73038054a63b4,1,1,1,1
613f7421a5b73038054a63b5,2,2,1,1
613f7421a5b73038054a63b6,3,3,1,1
613f7421a5b73038054a63b7,3,3,1,1
613f7421a5b73038054a63b8,3,3,1,1
613f7421a5b73038054a63b9,1,1,1,1
613f7421a5b73038054a63ba,3,3,1,1
613f7421a5b73038054a63bb,2,2,1,1
613f7421a5b73038054a63bc,3,3,1,1
613f7421a5b73038054a63bd,1,1,1,1
613f7421a5b73038054a63be,4,3,0,1
