id,qual,q1,q2i,q3i
62bddd163aa68f161edf46fc,3,3,1,1
62bddd163aa68f161edf46fd,5,3,0,0
62bddd163aa68f161edf46fe,3,3,1,1
62bddd163aa68f161edf46ff,3,3,1,1
62bddd163aa68f161edf4702,5,3,0,0
62bddd163aa68f161edf4703,3,1,0,0
62bddd163aa68f161edf4704,3,3,1,1
62bddd163aa68f161edf4705,3,3,1,1
62bddd163aa68f161edf4706,3,3,1,1
62bddd163aa68f161edf4707,1,1,1,1
62bddd163aa68f161edf4708,3,3,1,1
62bddd163aa68f161edf4709,3,3,1,1
62bddd163aa68f161edf470a,3,3,1,1
62bddd163aa68f161edf470b,3,3,1,1
62bddd163aa68f161edf470c,3,3,1,1
62bddd163aa68f161edf470d,1,1,1,1
62bddd163aa68f161edf470e,3,3,1,1
62bddd163aa68f161edf470f,3,3,1,1
62bddd163aa68f161edf4710,3,3,1,1
62bddd163aa68f161edf4711,3,3,1,1
62bddd163aa68f161edf4712,5,3,0,0
62bddd163aa68f161edf4713,4,3,0,1
62bddd163aa68f161edf4714,1,1,1,1
62bddd163aa68f161edf4715,3,3,1,1
62bddd163aa68f161edf4716,3,3,1,1
62bddd163aa68f161edf4717,3,3,1,1
62bddd163aa68f161edf4718,3,3,1,1
62bddd163aa68f161edf4719,3,3,1,1
62bddd163aa68f161edf471a,3,3,1,1
62bddd163aa68f161edf471b,5,3,0,0
62bddd163aa68f161edf471c,2,2,1,1
62bddd163aa68f161edf471d,3,3,1,1
62bddd163aa68f161edf471e,5,3,0,0
62bddd163aa68f161edf471f,5,3,0,0
62bddd163aa68f161edf4720,3,3,1,1
62bddd163aa68f161edf4721,5,3,0,0
62bddd183aa68f161edf4734,3,3,1,1
62bddd183aa68f161edf4735,3,3,1,1
62bddd183aa68f161edf4736,3,3,1,1
62bddd183aa68f161edf4737,3,3,1,1
62bddd183aa68f161edf4738,1,1,1,1
62bddd183aa68f161edf4739,3,3,1,1
62bddd183aa68f161edf473a,5,3,0,0
62bddd183aa68f161edf473b,4,2,0,0
62bddd183aa68f161edf473c,1,1,1,1
62bddd183aa68f161edf473d,5,3,0,0
62bddd183aa68f161edf473e,4,3,0,1
62bddd183aa68f161edf473f,3,3,1,1
62bddd183aa68f161edf4742,3,3,1,1
62bddd183aa68f161edf4743,3,3,1,1
62bddd183aa68f161edf4744,5,3,0,0
62bddd183aa68f161edf4745,3,3,1,1
62bddd183aa68f161edf4746,1,1,1,1
62bddd183aa68f161edf4747,2,2,1,1
62bddd183aa68f161edf4748,3,3,1,1
62bddd183aa68f161edf4749,3,3,1,1
62bddd183aa68f161edf474a,3,3,1,1
62bddd183aa68f161edf474b,3,3,1,1
62bddd183aa68f161edf474c,5,3,0,0
62bddd183aa68f161edf474d,1,1,1,1
62bddd183aa68f161edf474e,3,3,1,1
62bddd183aa68f161edf474f,3,3,1,1
62bddd183aa68f161edf4750,3,3,1,1
62bddd183aa68f161edf4751,3,3,1,1
62bddd183aa68f161edf4752,3,3,1,1
62bddd183aa68f161edf4753,4,2,0,0
62bddd183aa68f161edf4754,3,3,1,1
62bddd183aa68f161edf4755,5,3,0,0
62bddd183aa68f161edf4756,5,3,0,0
62bddd183aa68f161edf4757,3,3,1,1
62bddd183aa68f161edf4758,3,3,1,1
62bddd183aa68f161edf4759,5,3,0,0
62bddd183aa68f161edf475a,3,3,1,1
62bddd183aa68f161edf475b,3,3,1,1
62bddd183aa68f161edf475c,3,3,1,1
62bddd183aa68f161edf475f,5,3,0,0
62bddd183aa68f161edf4760,1,1,1,1
62bddd183aa68f161edf4761,2,2,1,1
62bddd183aa68f161edf4762,1,1,1,1
62bddd183aa68f161edf4763,5,3,0,0
62bddd183aa68f161edf4764,3,3,1,1
62bddd183aa68f161edf4765,3,3,1,1
62bddd183aa68f161edf4766,1,1,1,1
62bddd183aa68f161edf4767,1,1,1,1
62bddd183aa68f161edf4768,1,1,1,1
62bddd183aa68f161edf4769,3,3,1,1
62bddd183aa68f161edf476a,3,3,1,1
62bddd183aa68f161edf476b,3,3,1,1
62bddd183aa68f161edf476c,2,2,1,1
62bddd183aa68f161edf476d,3,3,1,1
62bddd183aa68f161edf476e,3,3,1,1
62bddd183aa68f161edf476f,3,3,1,1
62bddd183aa68f161edf4770,3,3,1,1
62bddd183aa68f161edf4771,3,3,1,1
62bddd183aa68f161edf4772,1,1,1,1
62bddd183aa68f161edf4773,3,3,1,1
62bddd183aa68f161edf4774,1,1,1,1
62bddd183aa68f161edf4775,1,1,1,1
62bddd183aa68f161edf4776,3,3,1,1
62bddd183aa68f161edf4777,3,3,1,1
62bddd183aa68f161edf4778,3,3,1,1
62bddd183aa68f161edf4779,3,3,1,1
62bddd183aa68f161edf477a,3,3,1,1
62bddd183aa68f161edf477b,1,1,1,1
62bddd183aa68f161edf477c,3,3,1,1
62bddd183aa68f161edf477e,3,3,1,1
62bddd183aa68f161edf477f,2,2,1,1
62bddd183aa68f161edf4780,1,1,1,1
62bddd183aa68f161edf4781,3,3,1,1
62bddd183aa68f161edf4782,5,3,0,0
62bddd183aa68f161edf4783,4,3,0,1
62bddd183aa68f161edf4784,3,3,1,1
62bddd183aa68f161edf4785,2,2,1,1
62bddd183aa68f161edf4786,2,2,1,1
62bddd183aa68f161edf4787,3,3,1,1
62bddd183aa68f161edf4788,3,3,1,1
62bddd183aa68f161edf4789,3,3,1,1
62bddd183aa68f161edf478a,1,1,1,1
62bddd183aa68f161edf478b,3,3,1,1
62bddd183aa68f161edf478c,3,3,1,1
62bddd183aa68f161edf478d,3,3,1,1
62bddd183aa68f161edf478e,3,3,1,1
62bddd183aa68f161edf478f,2,2,1,1
62bddd183aa68f161edf4790,2,2,1,1
62bddd183aa68f161edf4791,1,1,1,1
62bddd183aa68f161edf4792,1,1,1,1
62bddd183aa68f161edf4793,3,3,1,1
62bddd183aa68f161edf4794,0,0,1,1
62bddd183aa68f161edf4795,3,3,1,1
62bddd183aa68f161edf4796,3,3,1,1
62bddd183aa68f161edf4797,3,3,1,1
62bddd183aa68f161edf4798,3,3,1,1
62bddd183aa68f161edf4799,3,3,1,1
62bddd183aa68f161edf479a,3,3,1,1
62bddd183aa68f161edf479b,3,3,1,1
62bddd183aa68f161edf479c,3,3,1,1
62bddd183aa68f161edf479d,3,3,1,1
62bddd183aa68f161edf479e,1,1,1,1
62bddd183aa68f161edf479f,3,3,1,1
62bddd183aa68f161edf47a0,3,3,1,1
62bddd183aa68f161edf47a1,3,3,1,1
62bddd183aa68f161edf47a2,3,3,1,1
62bddd183aa68f161edf47a3,3,3,1,1
62bddd183aa68f161edf47a4,3,3,1,1
62bddd183aa68f161edf47a5,2,2,1,1
62bddd183aa68f161edf47ab,3,3,1,1
62bddd183aa68f161edf47ac,3,3,1,1
62bddd183aa68f161edf47ad,3,3,1,1
62bddd183aa68f161edf47ae,3,3,1,1
62bddd183aa68f161edf47af,5,3,0,0
62bddd183aa68f161edf47b0,3,3,1,1
62bddd183aa68f161edf47b1,3,3,1,1
62bddd183aa68f161edf47b2,5,3,0,0
62bddd183aa68f161edf47b3,3,3,1,1
62bddd183aa68f161edf47b4,1,1,1,1
62bddd183aa68f161edf47b5,3,3,1,1
62bddd183aa68f161edf47b6,3,3,1,1
62bddd183aa68f161edf47b7,5,3,0,0
62bddd183aa68f161edf47b8,3,3,1,1
62bddd183aa68f161edf47b9,3,3,1,1
62bddd183aa68f161edf47ba,3,3,1,1
62bddd183aa68f161edf47bb,2,1,0,1
62bddd183aa68f161edf47bc,0,0,1,1
62bddd183aa68f161edf47bd,3,3,1,1
62bddd183aa68f161edf47be,1,1,1,1
62bddd183aa68f161edf47bf,2,2,1,1
62bddd183aa68f161edf47c0,3,3,1,1
62bddd183aa68f161edf47c1,1,1,1,1
62bddd183aa68f161edf47c2,3,3,1,1
62bddd183aa68f161edf47c3,3,3,1,1
62bddd183aa68f161edf47c4,3,3,1,1
62bddd183aa68f161edf47c5,5,3,0,0
62bddd183aa68f161edf47c6,5,3,0,0
62bddd183aa68f161edf47c7,3,3,1,1
62bddd183aa68f161edf47c8,2,2,1,1
62bddd183aa68f161edf47c9,1,1,1,1
62bddd183aa68f161edf47ca,1,1,1,1
62bddd183aa68f161edf47cb,5,3,0,0
62bddd183aa68f161edf47cc,3,3,1,1
62bddd183aa68f161edf47cd,3,3,1,1
62bddd183aa68f161edf47ce,3,3,1,1
62bddd183aa68f161edf47cf,3,3,1,1
62bddd183aa68f161edf47d0,3,3,1,1
62bddd183aa68f161edf47d1,3,3,1,1
62bddd183aa68f161edf47d2,5,3,0,0
62bddd183aa68f161edf47d3,3,3,1,1
62bddd183aa68f161edf47d4,3,3,1,1
62bddd183aa68f161edf47d5,5,3,0,0
62bddd183aa68f161edf47d6,1,1,1,1
62bddd183aa68f161edf47d7,3,3,1,1
62bddd183aa68f161edf47d8,5,3,0,0
62bddd183aa68f161edf47dd,4,3,0,1
62bddd183aa68f161edf47de,5,3,0,0
62bddd183aa68f161edf47df,5,3,0,0
62bddd183aa68f161edf47e0,1,1,1,1
62bddd183aa68f161edf47e1,3,3,1,1
62bddd183aa68f161edf47e2,3,3,1,1
62bddd183aa68f161edf47e3,3,3,1,1
62bddd183aa68f161edf47e4,3,3,1,1
62bddd183aa68f161edf47e5,3,3,1,1
62bddd183aa68f161edf47e6,5,3,0,0
62bddd183aa68f161edf47e7,3,3,1,1
62bddd183aa68f161edf47e8,1,1,1,1
62bddd183aa68f161edf47e9,3,3,1,1
62bddd183aa68f161edf47ea,3,3,1,1
62bddd183aa68f161edf47eb,3,3,1,1
62bddd183aa68f161edf47ec,3,3,1,1
62bddd183aa68f161edf47ed,3,3,1,1
62bddd183aa68f161edf47ee,2,1,0,1
62bddd183aa68f161edf47ef,3,3,1,1
62bddd183aa68f161edf47f0,5,3,0,0
62bddd183aa68f161edf47f1,5,3,0,0
62bddd183aa68f161edf47f2,3,3,1,1
62bddd183aa68f161edf47f3,3,3,1,1
62bddd183aa68f161edf47f4,3,3,1,1
62bddd183aa68f161edf47f5,1,1,1,1
62bddd183aa68f161edf47f6,5,3,0,0
62bddd183aa68f161edf47f7,2,1,0,1
62bddd183aa68f161edf47f8,1,1,1,1
62bddd183aa68f161edf47f9,1,1,1,1
62bddd183aa68f161edf47fa,1,1,1,1
62bddd183aa68f161edf47fb,3,3,1,1
62bddd183aa68f161edf47fc,3,3,1,1
62bddd183aa68f161edf47fd,4,3,0,1
62bddd183aa68f161edf47fe,3,3,1,1
62bddd183aa68f161edf47ff,3,3,1,1
62bddd183aa68f161edf4800,3,3,1,1
62bddd183aa68f161edf4801,5,3,0,0
62bddd183aa68f161edf4802,3,3,1,1
62bddd183aa68f161edf4803,3,3,1,1
62bddd183aa68f161edf4804,3,3,1,1
62bddd183aa68f161edf4805,5,3,0,0
62bddd183aa68f161edf4806,3,3,1,1
62bddd183aa68f161edf4807,4,3,0,1
62bddd183aa68f161edf4808,1,1,1,1
62bddd183aa68f161edf4809,3,3,1,1
62bddd183aa68f161edf480a,1,1,1,1
62bddd183aa68f161edf480b,1,1,1,1
62bddd183aa68f161edf480d,3,3,1,1
62bddd183aa68f161edf480e,3,3,1,1
62bddd183aa68f161edf480f,3,3,1,1
62bddd183aa68f161edf4810,1,1,1,1
62bddd183aa68f161edf4811,3,3,1,1
62bddd183aa68f161edf4812,1,1,1,1
62bddd183aa68f161edf4813,1,1,1,1
62bddd183aa68f161edf4814,3,3,1,1
62bddd183aa68f161edf4815,3,3,1,1
62bddd183aa68f161edf4816,1,1,1,1
62bddd183aa68f161edf4817,5,3,0,0
62bddd183aa68f161edf4818,3,3,1,1
62bddd183aa68f161edf4819,1,1,1,1
62bddd183aa68f161edf481a,3,3,1,1
62bddd183aa68f161edf481b,3,3,1,1
62bddd183aa68f161edf481c,2,2,1,1
62bddd183aa68f161edf481d,3,3,1,1
62bddd183aa68f161edf481f,1,1,1,1
62bddd183aa68f161edf4820,5,3,0,0
62bddd183aa68f161edf4821,5,3,0,0
62bddd183aa68f161edf4822,3,3,1,1
62bddd183aa68f161edf4823,3,3,1,1
62bddd183aa68f161edf4824,3,3,1,1
62bddd183aa68f161edf4825,3,3,1,1
62bddd183aa68f161edf4826,3,3,1,1
62bddd183aa68f161edf4827,3,3,1,1
62bddd183aa68f161edf4828,5,3,0,0
62bddd183aa68f161edf4829,1,1,1,1
62bddd183aa68f161edf482a,3,3,1,1
62bddd183aa68f161edf482b,3,3,1,1
62bddd183aa68f161edf482c,3,3,1,1
62bddd183aa68f161edf482d,5,3,0,0
62bddd183aa68f161edf482e,5,3,0,0
62bddd183aa68f161edf482f,3,3,1,1
62bddd183aa68f161edf4830,3,3,1,1
62bddd183aa68f161edf483a,5,3,0,0
62bddd183aa68f161edf483b,3,3,1,1
62bddd183aa68f161edf483c,2,2,1,1
62bddd183aa68f161edf483d,5,3,0,0
62bddd183aa68f161edf483e,3,3,1,1
62bddd183aa68f161edf483f,1,1,1,1
62bddd183aa68f161edf4840,5,3,0,0
62bddd183aa68f161edf4841,1,1,1,1
62bddd183aa68f161edf4842,3,3,1,1
62bddd183aa68f161edf4843,3,3,1,1
62bddd183aa68f161edf4844,3,3,1,1
62bddd183aa68f161edf4845,1,1,1,1
62bddd183aa68f161edf4846,3,3,1,1
62bddd183aa68f161edf4847,1,1,1,1
62bddd183aa68f161edf4848,3,3,1,1
62bddd183aa68f161edf4849,3,3,1,1
62bddd183aa68f161edf484a,3,3,1,1
62bddd183aa68f161edf484b,5,3,0,0
62bddd183aa68f161edf484c,3,3,1,1
62bddd183aa68f161edf484d,5,3,0,0
62bddd183aa68f161edf484e,5,3,0,0
62bddd183aa68f161edf484f,5,3,0,0
62bddd183aa68f161edf4850,5,3,0,0
62bddd183aa68f161edf4851,3,3,1,1
62bddd183aa68f161edf4852,4,3,0,1
62bddd183aa68f161edf4855,3,3,1,1
62bddd183aa68f161edf4856,5,3,0,0
62bddd183aa68f161edf4857,5,3,0,0
62bddd183aa68f161edf4858,3,3,1,1
62bddd183aa68f161edf4859,3,3,1,1
62bddd183aa68f161edf485a,3,3,1,1
62bddd183aa68f161edf485b,3,3,1,1
62bddd183aa68f161edf485c,3,3,1,1
62bddd183aa68f161edf485d,3,3,1,1
62bddd183aa68f161edf485e,2,2,1,1
62bddd183aa68f161edf485f,4,3,0,1
62bddd183aa68f161edf4860,3,3,1,1
62bddd183aa68f161edf4861,1,1,1,1
62bddd183aa68f161edf4862,2,1,0,1
62bddd183aa68f161edf4863,4,2,0,0
62bddd183aa68f161edf4864,1,1,1,1
62bddd183aa68f161edf4865,5,3,0,0
62bddd183aa68f161edf4866,3,3,1,1
62bddd183aa68f161edf4867,3,3,1,1
62bddd183aa68f161edf4868,3,3,1,1
62bddd183aa68f161edf4869,3,3,1,1
62bddd183aa68f161edf486a,3,3,1,1
62bddd183aa68f161edf486b,3,3,1,1
62bddd183aa68f161edf486c,3,3,1,1
62bddd183aa68f161edf486d,5,3,0,0
62bddd183aa68f161edf486e,5,3,0,0
62bddd183aa68f161edf486f,5,3,0,0
62bddd183aa68f161edf4870,3,3,1,1
62bddd183aa68f161edf4871,5,3,0,0
62bddd183aa68f161edf4872,3,3,1,1
62bddd183aa68f161edf4873,5,3,0,0
62bddd183aa68f161edf4874,5,3,0,0
62bddd183aa68f161edf4875,3,3,1,1
62bddd183aa68f161edf4876,3,3,1,1
62bddd183aa68f161edf4877,3,3,1,1
62bddd183aa68f161edf4878,5,3,0,0
62bddd183aa68f161edf4879,5,3,0,0
62bddd183aa68f161edf487a,1,1,1,1
62bddd183aa68f161edf487b,5,3,0,0
62bddd183aa68f161edf487c,1,1,1,1
62bddd183aa68f161edf487d,1,1,1,1
62bddd183aa68f161edf487e,1,1,1,1
62bddd183aa68f161edf487f,4,3,0,1
62bddd183aa68f161edf4880,3,3,1,1
62bddd183aa68f161edf4881,5,3,0,0
62bddd183aa68f161edf4882,2,1,0,1
62bddd183aa68f161edf4883,3,3,1,1
62bddd183aa68f161edf4884,3,3,1,1
62bddd183aa68f161edf4885,5,3,0,0
62bddd183aa68f161edf4886,5,3,0,0
62bddd183aa68f161edf4887,5,3,0,0
62bddd183aa68f161edf4888,5,3,0,0
62bddd183aa68f161edf4889,5,3,0,0
62bddd183aa68f161edf488a,3,3,1,1
62bddd183aa68f161edf488b,3,3,1,1
62bddd183aa68f161edf488c,3,3,1,1
62bddd183aa68f161edf488d,3,3,1,1
62bddd183aa68f161edf488e,3,3,1,1
62bddd183aa68f161edf488f,3,3,1,1
62bddd183aa68f161edf4890,3,3,1,1
62bddd183aa68f161edf4891,1,1,1,1
62bddd183aa68f161edf4892,5,3,0,0
62bddd183aa68f161edf4893,3,3,1,1
62bddd183aa68f161edf4894,3,3,1,1
62bddd183aa68f161edf4895,3,3,1,1
62bddd183aa68f161edf4896,3,3,1,1
62bddd183aa68f161edf4897,4,3,0,1
62bddd183aa68f161edf4898,1,1,1,1
62bddd183aa68f161edf4899,2,2,1,1
62bddd183aa68f161edf489a,3,3,1,1
62bddd183aa68f161edf489b,3,3,1,1
62bddd183aa68f161edf489c,3,3,1,1
62bddd183aa68f161edf489d,3,3,1,1
62bddd183aa68f161edf489e,3,3,1,1
62bddd183aa68f161edf489f,5,3,0,0
62bddd183aa68f161edf48a0,3,3,1,1
62bddd183aa68f161edf48a1,3,3,1,1
62bddd183aa68f161edf48a2,3,3,1,1
62bddd183aa68f161edf48a3,5,3,0,0
62bddd183aa68f161edf48a4,3,3,1,1
62bddd183aa68f161edf48a5,5,3,0,0
62bddd183aa68f161edf48a6,3,3,1,1
62bddd183aa68f161edf48a8,5,3,0,0
62bddd183aa68f161edf48a9,3,3,1,1
62bddd183aa68f161edf48aa,3,3,1,1
62bddd183aa68f161edf48ab,3,3,1,1
62bddd183aa68f161edf48ac,3,3,1,1
62bddd183aa68f161edf48ad,3,3,1,1
62bddd183aa68f161edf48ae,5,3,0,0
62bddd183aa68f161edf48af,3,3,1,1
62bddd183aa68f161edf48b0,5,3,0,0
62bddd183aa68f161edf48b1,4,3,0,1
62bddd183aa68f161edf48b2,3,3,1,1
62bddd183aa68f161edf48b3,3,3,1,1
62bddd183aa68f161edf48b4,1,1,1,1
62bddd183aa68f161edf48b5,5,3,0,0
62bddd183aa68f161edf48b6,3,3,1,1
62bddd183aa68f161edf48b7,3,3,1,1
62bddd183aa68f161edf48b8,3,3,1,1
62bddd183aa68f161edf48b9,3,3,1,1
62bddd183aa68f161edf48ba,2,2,1,1
62bddd183aa68f161edf48bb,1,1,1,1
62bddd183aa68f161edf48bc,1,1,1,1
62bddd183aa68f161edf48bd,5,3,0,0
62bddd183aa68f161edf48be,5,3,0,0
62bddd183aa68f161edf48bf,5,3,0,0
62bddd183aa68f161edf48c0,5,3,0,0
62bddd183aa68f161edf48c1,3,3,1,1
62bddd183aa68f161edf48c2,3,3,1,1
62bddd183aa68f161edf48c3,3,3,1,1
62bddd183aa68f161edf48c4,5,3,0,0
62bddd183aa68f161edf48c5,5,3,0,0
62bddd183aa68f161edf48c6,3,3,1,1
62bddd183aa68f161edf48c7,3,3,1,1
62bddd1b3aa68f161edf48d6,1,1,1,1
62bddd1b3aa68f161edf48d7,1,1,1,1
62bddd1b3aa68f161edf48d8,3,3,1,1
62bddd1b3aa68f161edf48d9,1,1,1,1
62bddd1b3aa68f161edf48da,1,1,1,1
62bddd1b3aa68f161edf48dc,1,1,1,1
62bddd1b3aa68f161edf48dd,1,1,1,1
62bddd1b3aa68f161edf48de,1,1,1,1
62bddd1b3aa68f161edf48df,2,2,1,1
62bddd1b3aa68f161edf48e2,3,3,1,1
62bddd1b3aa68f161edf48e3,1,1,1,1
62bddd1b3aa68f161edf48e4,1,1,1,1
62bddd1b3aa68f161edf48e5,3,3,1,1
62bddd1b3aa68f161edf48e6,1,1,1,1
62bddd1b3aa68f161edf48e7,3,3,1,1
62bddd1b3aa68f161edf48e8,3,3,1,1
62bddd1b3aa68f161edf48e9,3,3,1,1
62bddd1b3aa68f161edf48ea,3,3,1,1
62bddd1b3aa68f161edf48eb,3,3,1,1
62bddd1b3aa68f161edf48ec,3,3,1,1
62bddd1b3aa68f161edf48ed,1,1,1,1
62bddd1b3aa68f161edf48ee,5,3,0,0
62bddd1b3aa68f161edf48ef,5,3,0,0
62bddd1b3aa68f161edf48f0,3,3,1,1
62bddd1b3aa68f161edf48f1,5,3,0,0
62bddd1b3aa68f161edf48f5,3,3,1,1
62bddd1b3aa68f161edf48f6,1,1,1,1
62bddd1b3aa68f161edf48f7,2,2,1,1
62bddd1b3aa68f161edf48f8,1,1,1,1
62bddd1b3aa68f161edf48f9,3,3,1,1
62bddd1b3aa68f161edf48fa,1,1,1,1
62bddd1b3aa68f161edf48fb,1,1,1,1
62bddd1b3aa68f161edf48fc,4,3,0,1
62bddd1b3aa68f161edf48fd,1,1,1,1
62bddd1b3aa68f161edf48fe,3,3,1,1
62bddd1b3aa68f161edf48ff,3,3,1,1
62bddd1b3aa68f161edf4907,3,3,1,1
62bddd1b3aa68f161edf4908,3,3,1,1
62bddd1b3aa68f161edf4909,1,1,1,1
62bddd1b3aa68f161edf490a,2,2,1,1
62bddd1b3aa68f161edf490b,3,3,1,1
62bddd1b3aa68f161edf490c,3,3,1,1
62bddd1b3aa68f161edf490d,1,1,1,1
62bddd1b3aa68f161edf490e,1,1,1,1
62bddd1b3aa68f161edf490f,3,3,1,1
62bddd1b3aa68f161edf4910,1,1,1,1
62bddd1b3aa68f161edf4911,1,1,1,1
62bddd1b3aa68f161edf4912,1,1,1,1
62bddd1b3aa68f161edf4913,1,1,1,1
62bddd1b3aa68f161edf4914,3,3,1,1
62bddd1b3aa68f161edf4923,3,3,1,1
62bddd1b3aa68f161edf4924,3,3,1,1
62bddd1b3aa68f161edf4925,3,3,1,1
62bddd1b3aa68f161edf4926,3,3,1,1
62bddd1b3aa68f161edf4927,3,3,1,1
62bddd1b3aa68f161edf4928,3,3,1,1
62bddd1b3aa68f161edf4929,3,3,1,1
62bddd1b3aa68f161edf492a,3,3,1,1
62bddd1b3aa68f161edf492b,4,3,0,1
62bddd1b3aa68f161edf492c,3,3,1,1
62bddd1b3aa68f161edf492d,1,1,1,1
62bddd1b3aa68f161edf492e,3,3,1,1
62bddd1b3aa68f161edf492f,3,3,1,1
62bddd1b3aa68f161edf4930,1,1,1,1
62bddd1b3aa68f161edf4931,2,2,1,1
62bddd1b3aa68f161edf4932,5,3,0,0
62bddd1b3aa68f161edf4933,3,3,1,1
62bddd1b3aa68f161edf4934,1,1,1,1
62bddd1b3aa68f161edf4935,1,1,1,1
62bddd1b3aa68f161edf4936,1,1,1,1
62bddd1b3aa68f161edf4937,1,1,1,1
62bddd1b3aa68f161edf4938,1,1,1,1
62bddd1b3aa68f161edf4939,3,3,1,1
62bddd1b3aa68f161edf493a,3,3,1,1
62bddd1b3aa68f161edf493b,3,3,1,1
62bddd1b3aa68f161edf493c,1,1,1,1
62bddd1b3aa68f161edf493d,1,1,1,1
62bddd1b3aa68f161edf493e,1,1,1,1
62bddd1b3aa68f161edf4946,1,1,1,1
62bddd1b3aa68f161edf4947,5,3,0,0
62bddd1b3aa68f161edf4948,1,1,1,1
62bddd1b3aa68f161edf4949,1,1,1,1
62bddd1b3aa68f161edf494a,1,1,1,1
62bddd1b3aa68f161edf494b,3,3,1,1
62bddd1b3aa68f161edf494c,3,3,1,1
62bddd1b3aa68f161edf494d,3,3,1,1
62bddd1b3aa68f161edf494e,1,1,1,1
62bddd1b3aa68f161edf494f,1,1,1,1
62bddd1b3aa68f161edf4950,3,3,1,1
62bddd1b3aa68f161edf4951,5,3,0,0
62bddd1b3aa68f161edf4952,3,3,1,1
62bddd1b3aa68f161edf4953,2,2,1,1
62bddd1b3aa68f161edf4954,1,1,1,1
62bddd1b3aa68f161edf4955,3,3,1,1
62bddd1b3aa68f161edf4956,1,1,1,1
62bddd1b3aa68f161edf4957,3,3,1,1
62bddd1b3aa68f161edf4958,1,1,1,1
62bddd1b3aa68f161edf4959,2,2,1,1
62bddd1b3aa68f161edf495a,3,3,1,1
62bddd1b3aa68f161edf495b,3,3,1,1
62bddd1b3aa68f161edf495c,3,3,1,1
62bddd1b3aa68f161edf495d,3,3,1,1
62bddd1b3aa68f161edf495e,3,3,1,1
62bddd1b3aa68f161edf495f,1,1,1,1
62bddd1b3aa68f161edf4960,3,3,1,1
62bddd1b3aa68f161edf4966,1,1,1,1
62bddd1b3aa68f161edf4967,3,3,1,1
62bddd1b3aa68f161edf4968,3,3,1,1
62bddd1b3aa68f161edf4969,1,1,1,1
62bddd1b3aa68f161edf496a,3,3,1,1
62bddd1b3aa68f161edf496b,1,1,1,1
62bddd1b3aa68f161edf496c,3,3,1,1
62bddd1b3aa68f161edf496d,3,3,1,1
62bddd1b3aa68f161edf496e,1,1,1,1
62bddd1b3aa68f161edf496f,3,3,1,1
62bddd1b3aa68f161edf4970,1,1,1,1
62bddd1b3aa68f161edf4971,1,1,1,1
62bddd1b3aa68f161edf4972,1,1,1,1
62bddd1b3aa68f161edf4973,3,3,1,1
62bddd1b3aa68f161edf4974,1,1,1,1
62bddd1b3aa68f161edf4975,3,3,1,1
62bddd1b3aa68f161edf4976,0,0,1,1
62bddd1b3aa68f161edf4977,4,3,0,1
62bddd1b3aa68f161edf4978,1,1,1,1
62bddd1b3aa68f161edf4979,1,1,1,1
62bddd1b3aa68f161edf497a,3,3,1,1
62bddd1b3aa68f161edf497b,3,3,1,1
62bddd1b3aa68f161edf497c,3,3,1,1
62bddd1b3aa68f161edf497d,1,1,1,1
62bddd1b3aa68f161edf4980,3,3,1,1
62bddd1b3aa68f161edf4981,3,3,1,1
62bddd1b3aa68f161edf4982,3,3,1,1
62bddd1b3aa68f161edf4983,3,3,1,1
62bddd1b3aa68f161edf4984,3,3,1,1
62bddd1b3aa68f161edf4985,3,3,1,1
62bddd1b3aa68f161edf4986,5,3,0,0
62bddd1b3aa68f161edf4987,1,1,1,1
62bddd1b3aa68f161edf4988,4,3,0,1
62bddd1b3aa68f161edf4989,3,3,1,1
62bddd1b3aa68f161edf498a,3,3,1,1
62bddd1b3aa68f161edf498b,3,3,1,1
62bddd1b3aa68f161edf498c,3,3,1,1
62bddd1b3aa68f161edf498d,3,3,1,1
62bddd1b3aa68f161edf498e,2,2,1,1
62bddd1b3aa68f161edf498f,1,1,1,1
62bddd1b3aa68f161edf4990,3,3,1,1
62bddd1b3aa68f161edf4991,3,3,1,1
62bddd1b3aa68f161edf4997,3,3,1,1
62bddd1b3aa68f161edf4998,3,3,1,1
62bddd1b3aa68f161edf4999,3,3,1,1
62bddd1b3aa68f161edf499a,3,3,1,1
62bddd1b3aa68f161edf499b,3,3,1,1
62bddd1b3aa68f161edf499c,1,1,1,1
62bddd1b3aa68f161edf499d,1,1,1,1
62bddd1b3aa68f161edf499e,3,3,1,1
62bddd1b3aa68f161edf499f,1,1,1,1
62bddd1b3aa68f161edf49a0,3,3,1,1
62bddd1b3aa68f161edf49a1,3,3,1,1
62bddd1b3aa68f161edf49a2,2,2,1,1
62bddd1b3aa68f161edf49a3,1,1,1,1
62bddd1b3aa68f161edf49a4,5,3,0,0
62bddd1b3aa68f161edf49a5,3,3,1,1
62bddd1b3aa68f161edf49a6,3,3,1,1
62bddd1b3aa68f161edf49a7,3,3,1,1
62bddd1b3aa68f161edf49a8,3,3,1,1
62bddd1b3aa68f161edf49a9,3,3,1,1
62bddd1b3aa68f161edf49aa,3,3,1,1
62bddd1b3aa68f161edf49ab,3,3,1,1
62bddd1b3aa68f161edf49ac,2,2,1,1
62bddd1b3aa68f161edf49ad,3,3,1,1
62bddd1b3aa68f161edf49ae,3,3,1,1
62bddd1b3aa68f161edf49af,4,3,0,1
62bddd1b3aa68f161edf49ba,3,3,1,1
